Date,Adj Close,Close,High,Low,Open,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-04-23 00:00:00-04:00,406.1042175292969,407.57000732421875,408.20001220703125,403.05999755859375,404.239990234375,15734500,0.0,0.0,2024-08-18,1y,1d
2024-04-24 00:00:00-04:00,407.5888366699219,409.05999755859375,412.4700012207031,406.7799987792969,409.55999755859375,15065300,0.0,0.0,2024-08-18,1y,1d
2024-04-25 00:00:00-04:00,397.6048889160156,399.0400085449219,399.8900146484375,388.0299987792969,394.0299987792969,40586500,0.0,0.0,2024-08-18,1y,1d
2024-04-26 00:00:00-04:00,404.8587341308594,406.32000732421875,413.0,405.760009765625,412.1700134277344,29694700,0.0,0.0,2024-08-18,1y,1d
2024-04-29 00:00:00-04:00,400.8033447265625,402.25,406.32000732421875,399.19000244140625,405.25,19582100,0.0,0.0,2024-08-18,1y,1d
2024-04-30 00:00:00-04:00,387.9297790527344,389.3299865722656,402.1600036621094,389.1700134277344,401.489990234375,28781400,0.0,0.0,2024-08-18,1y,1d
2024-05-01 00:00:00-04:00,393.5196228027344,394.94000244140625,401.7200012207031,390.30999755859375,392.6099853515625,23562500,0.0,0.0,2024-08-18,1y,1d
2024-05-02 00:00:00-04:00,396.4092102050781,397.8399963378906,399.92999267578125,394.6499938964844,397.6600036621094,17709400,0.0,0.0,2024-08-18,1y,1d
2024-05-03 00:00:00-04:00,405.1974792480469,406.6600036621094,407.1499938964844,401.8599853515625,402.2799987792969,17446700,0.0,0.0,2024-08-18,1y,1d
2024-05-06 00:00:00-04:00,412.0527648925781,413.5400085449219,413.92999267578125,406.3699951171875,408.760009765625,16996600,0.0,0.0,2024-08-18,1y,1d
2024-05-07 00:00:00-04:00,407.86785888671875,409.3399963378906,414.6700134277344,409.0899963378906,414.6600036621094,20018200,0.0,0.0,2024-08-18,1y,1d
2024-05-08 00:00:00-04:00,409.06353759765625,410.5400085449219,412.2300109863281,406.7099914550781,408.1700134277344,11792300,0.0,0.0,2024-08-18,1y,1d
2024-05-09 00:00:00-04:00,410.8371276855469,412.32000732421875,412.7200012207031,409.1000061035156,410.57000732421875,14689700,0.0,0.0,2024-08-18,1y,1d
2024-05-10 00:00:00-04:00,413.2484130859375,414.739990234375,415.3800048828125,411.79998779296875,412.94000244140625,13402300,0.0,0.0,2024-08-18,1y,1d
2024-05-13 00:00:00-04:00,412.2320861816406,413.7200012207031,418.3500061035156,410.82000732421875,418.010009765625,15440200,0.0,0.0,2024-08-18,1y,1d
2024-05-14 00:00:00-04:00,415.0618896484375,416.55999755859375,417.489990234375,411.54998779296875,412.0199890136719,15109300,0.0,0.0,2024-08-18,1y,1d
2024-05-15 00:00:00-04:00,422.31878662109375,423.0799865722656,423.80999755859375,417.2699890136719,417.8999938964844,22239500,0.75,0.0,2024-08-18,1y,1d
2024-05-16 00:00:00-04:00,420.2325744628906,420.989990234375,425.4200134277344,420.3500061035156,421.79998779296875,17530100,0.0,0.0,2024-08-18,1y,1d
2024-05-17 00:00:00-04:00,419.4539489746094,420.2099914550781,422.9200134277344,418.0299987792969,422.5400085449219,15352200,0.0,0.0,2024-08-18,1y,1d
2024-05-20 00:00:00-04:00,424.5747375488281,425.3399963378906,426.7699890136719,419.989990234375,420.2099914550781,16272100,0.0,0.0,2024-08-18,1y,1d
2024-05-21 00:00:00-04:00,428.2680969238281,429.0400085449219,432.9700012207031,424.8500061035156,426.8299865722656,21453300,0.0,0.0,2024-08-18,1y,1d
2024-05-22 00:00:00-04:00,429.74542236328125,430.5199890136719,432.4100036621094,427.1300048828125,430.0899963378906,18073700,0.0,0.0,2024-08-18,1y,1d
2024-05-23 00:00:00-04:00,426.23175048828125,427.0,433.6000061035156,425.4200134277344,432.9700012207031,17211700,0.0,0.0,2024-08-18,1y,1d
2024-05-24 00:00:00-04:00,429.3860778808594,430.1600036621094,431.05999755859375,424.4100036621094,427.19000244140625,11845800,0.0,0.0,2024-08-18,1y,1d
2024-05-28 00:00:00-04:00,429.5457763671875,430.32000732421875,430.82000732421875,426.6000061035156,429.6300048828125,15718000,0.0,0.0,2024-08-18,1y,1d
2024-05-29 00:00:00-04:00,428.3978576660156,429.1700134277344,430.94000244140625,425.69000244140625,425.69000244140625,15517100,0.0,0.0,2024-08-18,1y,1d
2024-05-30 00:00:00-04:00,413.9239501953125,414.6700134277344,424.29998779296875,414.239990234375,424.29998779296875,28424800,0.0,0.0,2024-08-18,1y,1d
2024-05-31 00:00:00-04:00,414.38311767578125,415.1300048828125,416.75,404.510009765625,416.75,47995300,0.0,0.0,2024-08-18,1y,1d
2024-06-03 00:00:00-04:00,412.7760009765625,413.5199890136719,416.42999267578125,408.9200134277344,415.5299987792969,17484700,0.0,0.0,2024-08-18,1y,1d
2024-06-04 00:00:00-04:00,415.3214416503906,416.07000732421875,416.44000244140625,409.67999267578125,412.42999267578125,14348900,0.0,0.0,2024-08-18,1y,1d
2024-06-05 00:00:00-04:00,423.24713134765625,424.010009765625,424.0799865722656,416.29998779296875,417.80999755859375,16988000,0.0,0.0,2024-08-18,1y,1d
2024-06-06 00:00:00-04:00,423.7561950683594,424.5199890136719,425.30999755859375,420.5799865722656,424.010009765625,14861300,0.0,0.0,2024-08-18,1y,1d
2024-06-07 00:00:00-04:00,423.0874328613281,423.8500061035156,426.2799987792969,423.0,426.20001220703125,13621700,0.0,0.0,2024-08-18,1y,1d
2024-06-10 00:00:00-04:00,427.1001892089844,427.8699951171875,428.0799865722656,423.8900146484375,424.70001220703125,14003000,0.0,0.0,2024-08-18,1y,1d
2024-06-11 00:00:00-04:00,431.9015197753906,432.67999267578125,432.82000732421875,425.25,425.4800109863281,14551100,0.0,0.0,2024-08-18,1y,1d
2024-06-12 00:00:00-04:00,440.2664489746094,441.05999755859375,443.3999938964844,433.25,435.32000732421875,22366200,0.0,0.0,2024-08-18,1y,1d
2024-06-13 00:00:00-04:00,440.7855224609375,441.5799865722656,443.3900146484375,439.3699951171875,440.8500061035156,15960600,0.0,0.0,2024-08-18,1y,1d
2024-06-14 00:00:00-04:00,441.77374267578125,442.57000732421875,443.1400146484375,436.7200012207031,438.2799987792969,13582000,0.0,0.0,2024-08-18,1y,1d
2024-06-17 00:00:00-04:00,447.56329345703125,448.3699951171875,450.94000244140625,440.7200012207031,442.5899963378906,20790000,0.0,0.0,2024-08-18,1y,1d
2024-06-18 00:00:00-04:00,445.5369567871094,446.3399963378906,450.1400146484375,444.8900146484375,449.7099914550781,17112500,0.0,0.0,2024-08-18,1y,1d
2024-06-20 00:00:00-04:00,444.89813232421875,445.70001220703125,446.5299987792969,441.2699890136719,446.29998779296875,19877400,0.0,0.0,2024-08-18,1y,1d
2024-06-21 00:00:00-04:00,448.97076416015625,449.7799987792969,450.5799865722656,446.510009765625,447.3800048828125,34486200,0.0,0.0,2024-08-18,1y,1d
2024-06-24 00:00:00-04:00,446.8645935058594,447.6700134277344,452.75,446.4100036621094,449.79998779296875,15913700,0.0,0.0,2024-08-18,1y,1d
2024-06-25 00:00:00-04:00,450.138671875,450.95001220703125,451.4200134277344,446.75,448.25,16747500,0.0,0.0,2024-08-18,1y,1d
2024-06-26 00:00:00-04:00,451.34649658203125,452.1600036621094,453.6000061035156,448.19000244140625,449.0,16507000,0.0,0.0,2024-08-18,1y,1d
2024-06-27 00:00:00-04:00,452.0352478027344,452.8500061035156,456.1700134277344,451.7699890136719,452.17999267578125,14806300,0.0,0.0,2024-08-18,1y,1d
2024-06-28 00:00:00-04:00,446.1458740234375,446.95001220703125,455.3800048828125,446.4100036621094,453.07000732421875,28362300,0.0,0.0,2024-08-18,1y,1d
2024-07-01 00:00:00-04:00,455.90826416015625,456.7300109863281,457.3699951171875,445.6600036621094,448.6600036621094,17662800,0.0,0.0,2024-08-18,1y,1d
2024-07-02 00:00:00-04:00,458.45367431640625,459.2799987792969,459.5899963378906,453.1099853515625,453.20001220703125,13979800,0.0,0.0,2024-08-18,1y,1d
2024-07-03 00:00:00-04:00,459.94097900390625,460.7699890136719,461.0199890136719,457.8800048828125,458.19000244140625,9932800,0.0,0.0,2024-08-18,1y,1d
2024-07-05 00:00:00-04:00,466.7187805175781,467.55999755859375,468.3500061035156,458.9700012207031,459.6099853515625,16000300,0.0,0.0,2024-08-18,1y,1d
2024-07-08 00:00:00-04:00,465.4011535644531,466.239990234375,467.70001220703125,464.4599914550781,466.54998779296875,12962300,0.0,0.0,2024-08-18,1y,1d
2024-07-09 00:00:00-04:00,458.7132263183594,459.5400085449219,467.3299865722656,458.0,467.0,17207200,0.0,0.0,2024-08-18,1y,1d
2024-07-10 00:00:00-04:00,465.4111328125,466.25,466.4599914550781,458.8599853515625,461.2200012207031,18196100,0.0,0.0,2024-08-18,1y,1d
2024-07-11 00:00:00-04:00,453.8819274902344,454.70001220703125,464.7799987792969,451.54998779296875,462.9800109863281,23111200,0.0,0.0,2024-08-18,1y,1d
2024-07-12 00:00:00-04:00,452.7339782714844,453.54998779296875,456.3599853515625,450.6499938964844,454.3299865722656,16324300,0.0,0.0,2024-08-18,1y,1d
2024-07-15 00:00:00-04:00,453.14324951171875,453.9599914550781,457.260009765625,451.42999267578125,453.29998779296875,14429400,0.0,0.0,2024-08-18,1y,1d
2024-07-16 00:00:00-04:00,448.71124267578125,449.5199890136719,454.29998779296875,446.6600036621094,454.2200012207031,17175700,0.0,0.0,2024-08-18,1y,1d
2024-07-17 00:00:00-04:00,442.7220153808594,443.5199890136719,444.8500061035156,439.17999267578125,442.5899963378906,21778000,0.0,0.0,2024-08-18,1y,1d
2024-07-18 00:00:00-04:00,439.57769775390625,440.3699951171875,444.6499938964844,434.3999938964844,444.3399963378906,20794800,0.0,0.0,2024-08-18,1y,1d
2024-07-19 00:00:00-04:00,436.32354736328125,437.1099853515625,441.1400146484375,432.0,433.1000061035156,20940400,0.0,0.0,2024-08-18,1y,1d
2024-07-22 00:00:00-04:00,442.14306640625,442.94000244140625,444.6000061035156,438.9100036621094,441.7900085449219,15808800,0.0,0.0,2024-08-18,1y,1d
2024-07-23 00:00:00-04:00,444.0496520996094,444.8500061035156,448.3900146484375,443.1000061035156,443.8999938964844,13107100,0.0,0.0,2024-08-18,1y,1d
2024-07-24 00:00:00-04:00,428.1283264160156,428.8999938964844,441.4800109863281,427.5899963378906,440.45001220703125,26805800,0.0,0.0,2024-08-18,1y,1d
2024-07-25 00:00:00-04:00,417.647216796875,418.3999938964844,429.79998779296875,417.510009765625,428.79998779296875,29943800,0.0,0.0,2024-08-18,1y,1d
2024-07-26 00:00:00-04:00,424.5048522949219,425.2699890136719,428.9200134277344,417.2699890136719,418.20001220703125,23583800,0.0,0.0,2024-08-18,1y,1d
2024-07-29 00:00:00-04:00,425.9622497558594,426.7300109863281,432.1499938964844,424.70001220703125,431.5799865722656,15125800,0.0,0.0,2024-08-18,1y,1d
2024-07-30 00:00:00-04:00,422.15911865234375,422.9200134277344,429.04998779296875,417.3599853515625,427.7200012207031,32687600,0.0,0.0,2024-08-18,1y,1d
2024-07-31 00:00:00-04:00,417.5973205566406,418.3500061035156,421.7799987792969,412.2099914550781,420.5,42891400,0.0,0.0,2024-08-18,1y,1d
2024-08-01 00:00:00-04:00,416.3595275878906,417.1099853515625,427.4599914550781,413.0899963378906,420.7900085449219,30296400,0.0,0.0,2024-08-18,1y,1d
2024-08-02 00:00:00-04:00,407.7550354003906,408.489990234375,415.0,404.3399963378906,412.489990234375,29437900,0.0,0.0,2024-08-18,1y,1d
2024-08-05 00:00:00-04:00,394.4390563964844,395.1499938964844,401.0400085449219,385.5799865722656,389.1700134277344,40709200,0.0,0.0,2024-08-18,1y,1d
2024-08-06 00:00:00-04:00,398.8910217285156,399.6099853515625,405.6700134277344,398.5,400.0,24946500,0.0,0.0,2024-08-18,1y,1d
2024-08-07 00:00:00-04:00,397.7131652832031,398.42999267578125,410.0799865722656,397.4700012207031,408.6400146484375,20650900,0.0,0.0,2024-08-18,1y,1d
2024-08-08 00:00:00-04:00,401.9654846191406,402.69000244140625,405.8599853515625,399.94000244140625,402.44000244140625,20203000,0.0,0.0,2024-08-18,1y,1d
2024-08-09 00:00:00-04:00,405.28948974609375,406.0199890136719,408.04998779296875,402.260009765625,404.0299987792969,19276700,0.0,0.0,2024-08-18,1y,1d
2024-08-12 00:00:00-04:00,406.07806396484375,406.80999755859375,408.760009765625,404.239990234375,407.05999755859375,16762900,0.0,0.0,2024-08-18,1y,1d
2024-08-13 00:00:00-04:00,413.26513671875,414.010009765625,414.95001220703125,409.57000732421875,409.5899963378906,19414300,0.0,0.0,2024-08-18,1y,1d
2024-08-14 00:00:00-04:00,416.1099853515625,416.8599853515625,417.7200012207031,412.45001220703125,414.79998779296875,18267000,0.0,0.0,2024-08-18,1y,1d
2024-08-15 00:00:00-04:00,421.0299987792969,421.0299987792969,421.1099853515625,417.6600036621094,419.79998779296875,20752100,0.75,0.0,2024-08-18,1y,1d
2024-08-16 00:00:00-04:00,418.4700012207031,418.4700012207031,421.3399963378906,417.29998779296875,420.6000061035156,22757000,0.0,0.0,2024-08-18,1y,1d
